Customer Review Final,Emotion Encoded
"[""order"", ""pake"", ""kardus"", ""dikirim"", ""pake"", ""plastik"", ""doang""]",1
"[""cepat"", ""n"", ""kemasan"", ""bagus"", ""barangnya"", ""bagus""]",2
"[""product"", ""kwalitas"", ""bagus"", ""berfungsi""]",2
"[""cepet"", ""barang"", ""sesuai"", ""pesanan"", ""oke""]",2
"[""produk"", ""berfungsi""]",2
"[""packaging"", ""aman"", ""bagus"", ""barang"", ""sesuai"", ""deskripsi""]",2
"[""mantab"", ""barangnya"", ""kokoh"", ""kualitas"", ""ok"", ""pesen""]",2
"[""waahh"", ""keren"", ""n"", ""mantap"", ""barangnya"", ""pengiriman"", ""cepet"", ""banget"", ""udah"", ""nyampe"", ""thanks"", ""gan""]",2
"[""barang"", ""sesuai"", ""dgn"", ""pesanan"", ""seller"", ""responsif"", ""pengiriman"", ""cepat"", ""terimakasih"", ""seller"", ""tokopedia"", ""smg"", ""sukses""]",2
"[""paket"", ""tlh"", ""diterima"", ""dgn"", ""kemasan"", ""rapi"", ""rajin"", ""terima"", ""kasih"", ""semoga"", ""sukses""]",2
"[""efektif"", ""membunuh"", ""hama"", ""barang"", ""sesuai"", ""deskripsi"", ""packaging"", ""aman"", ""bagus""]",2
"[""mantap"", ""barang"", ""oke""]",2
"[""pengiriman"", ""cepat"", ""barangnya"", ""lengkap"", ""sesuai"", ""pesanan""]",2
"[""proses"", ""cepat"", ""produk"", ""berfungsi"", ""dgn""]",2
"[""barang"", ""sesuai"", ""fungsi"", ""nya"", ""terimakasih""]",2
"[""alhamdulillah"", ""paketan"", ""dgn"", ""cepat"", ""penjualannya"", ""ramah"", ""semoga"", ""sukses""]",2
"[""cas"", ""aki"", ""berfungsi"", ""aki"", ""yg"", ""bagus"", ""dicas"", ""lumayan"", ""drpd"", ""titip"", ""cas"", ""pinggir"", ""jalan"", ""mending"", ""py"", ""semoga"", ""awet"", ""sukses"", ""seller""]",2
"[""barang"", ""bagus"", ""cepat"", ""aman""]",2
"[""efektif"", ""menyaring"", ""kotoran"", ""manteb"", ""jernih"", ""banget"", ""air""]",2
"[""produk"", ""original"", ""efektif"", ""menyaring"", ""kotoran"", ""produk"", ""berfungsi"", ""barang"", ""sesuai"", ""deskripsi""]",2
"[""mudah"", ""pemasangannya""]",2
"[""barang"", ""sesuai"", ""selamat""]",2
"[""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""original"", ""packaging"", ""bagus""]",2
"[""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""original"", ""warna"", ""awet"", ""packaging"", ""bagus""]",2
"[""mantap"", ""sesuai"", ""cepat"", ""kualitas"", ""cakep""]",2
"[""adminnya"", ""ramah"", ""bgt"", ""asli"", ""nanya"", ""aja"", ""dijawabnya"", ""gercep"", ""bgt""]",2
"[""cat"", ""nya"", ""mantap"", ""pengirimannya"", ""cepet""]",2
"[""alhamdulillah"", ""pesanan"", ""cat"", ""diproses"", ""cepat"", ""ditanggapi""]",2
"[""barang"", ""sesuai"", ""pesanan"", ""kualitas"", ""diragukan"", ""berulang"", ""kali"", ""ngecatnya"", ""harga"", ""bersaing"", ""semoga"", ""awet""]",2
"[""kwalitas"", ""bagus"", ""harga"", ""terjangkau""]",2
"[""harga"", ""affordable"", ""respon"", ""seller"", ""cepat"", ""langsung"", ""kirim"", ""warna"", ""sesuai"", ""cat"", ""ga"", ""ngapur"", ""mantab""]",2
"[""bagus"", ""cat"", ""nya"", ""mantab"", ""dah""]",2
"[""harga"", ""murah"", ""qualitas"", ""ok"", ""respon"", ""cepat"", ""pengiriman"", ""cepat""]",2
"[""respon"", ""seller"", ""catnya"", ""berbau"", ""warnanya"", ""sesuai"", ""order"", ""cheese"", ""cruse"", ""pakingnya"", ""semoga"", ""pas"", ""diaplikasikan"", ""mengecewakan"", ""hasilnya"", ""gosend"", ""nya"", ""terima"", ""kasih""]",2
"[""produk"", ""original"", ""barang"", ""sesuai"", ""deskripsi"", ""bahan"", ""tebal"", ""ponakan"", ""suka""]",2
"[""mantapp"", ""murah"", ""thanks"", ""kak"", ""thanks"", ""abang"", ""kurir"", ""langsung"", ""pasang""]",2
"[""pengiriman"", ""cepat"", ""barangnya"", ""oke"", ""sesuai"", ""deskripsi"", ""terimakasih""]",2
"[""bahan"", ""tebal"", ""barang"", ""sesuai"", ""deskripsi"", ""pengiriman"", ""cepat""]",2
"[""dipasang"", ""bagus"", ""deh""]",2
"[""produk"", ""original"", ""barang"", ""sesuai"", ""deskripsi"", ""bahan"", ""tebal"", ""keren""]",2
"[""pengiriman"", ""cepat"", ""barang"", ""sesuai"", ""deskripsi"", ""terimakasih""]",2
"[""lamaa"", ""pengiriman""]",4
"[""pelatuk"", ""bagus"", ""nyala""]",4
"[""dipasang"", ""sdh"", ""tdk"", ""berfungsi""]",4
"[""besi"", ""pengganjal"", ""ga"", ""jd"", ""ga"", ""mengunci""]",4
"[""plastik"", ""yah"", ""harga"", ""kualitas""]",4
"[""kualitas"", ""barangnya"", ""mengecewakan""]",4
"[""gak"", ""sesuai"", ""expektasi"", ""bahan"", ""toolsnya"", ""gambar"", ""kuat"", ""pas"", ""besi"", ""gak"", ""kokoh"", ""harga"", ""murah"", ""gak"", ""kecewa"", ""klo"", ""harga"", ""asli"", ""rb"", ""keatas"", ""kecewa"", ""belinya"", ""mending"", ""pasang"", ""harga"", ""wajar"", ""ya""]",4
"[""colok"", ""listrik"", ""nya"", ""lampu"", ""batre"", ""nya"", ""udh"", ""full"", ""y"", ""cas"", ""aki"", ""berfungsi"", ""y"", ""alat"", ""nya""]",4
"[""ga"", ""berfungsi"", ""kecewa"", ""bgt""]",4
"[""berfungsi"", ""aki"", ""normal"", ""beli"", ""langsung"", ""cas"", ""led"", ""indikator"", ""nya"", ""ngga"", ""jalan""]",4
"[""bocor"", ""sambungan"", ""karet"", ""keran"", ""bocor"", ""dri"", ""drat"", ""karna"", ""gk"", ""rapat"", ""rapatkan"", ""gk"", ""karna"", ""mentok""]",4
"[""aliran"", ""air"", ""lancar""]",4
"[""filternya"", ""canggih"", ""air"", ""banget""]",4
"[""lem"", ""pipa"", ""rekat"", ""ngelem"", ""sepatu"", ""kecewa""]",4
"[""lem"", ""gak"", ""kuat""]",4
"[""mengecewakan"", ""produk"", ""encer"", ""mengecat"", ""berkali"", ""x"", ""harga"", ""menentukan"", ""kwalitas""]",4
"[""kualitas"", ""buruk"", ""isi"", ""penuh"", ""lapis"", ""x"", ""merata"", ""hasilnya"", ""rugi"", ""bayar"", ""ongkos"", ""tukang"", ""beli"", ""cat"", ""merk"", ""deh"", ""harga"", ""bohong""]",4
"[""sy"", ""pesan"", ""yg"", ""gold"", ""tp"", ""yg"", ""putih"", ""barang"", ""gak"", ""sesuai"", ""kecewa""]",4
"[""kecewa"", ""parah""]",4
"[""kecewa"", ""lembar"", ""warnanya"", ""beda"", ""sekilas"", ""bentuk"", ""motif"", ""tpi"", ""dipasang"", ""beda"", ""rate"", ""barang"", ""rate"", ""penjual""]",4
"[""kalinya"", ""beli"", ""barang"", ""online"", ""kecewa"", ""banget"", ""barang"", ""dibeli"", ""pcs"", ""dateng"", ""pcs"", ""ongkirnya"", ""lumayan"", ""mahal"", ""beratnya"", ""sesuai""]",4
"[""kecewa"", ""barang"", ""rusak"", ""reseler"", ""jualan"", ""tdk"", ""amanah"", ""klo"", ""jualan"", ""amanah"", ""ya"", ""kak"", ""biar"", ""berkah""]",4
"[""tipis"", ""kecewa""]",4
"[""barang"", ""dah"", ""benyek"", ""benyek"", ""kerusakan"", ""ga"", ""diganti"", ""pengemasan"", ""buruk"", ""harap"", ""pelajaran""]",4
"[""barang"", ""trima"", ""dlm"", ""lecek"", ""sperti"", ""pesen"", ""lembar"", ""dlm"", ""melitut"", ""bungkus"", ""bareng"", ""dgn"", ""list"", ""pesenan"", ""sya"", ""kecewa"", ""banged"", ""not"", ""rekomend"", ""seller""]",4
"[""no"", ""recomend"", ""order"", ""yg"", ""kirim"", ""mengecewakan""]",4
"[""pesanan"", ""diproses"", ""cepat"", ""sayang"", ""filternya"", ""gak"", ""saring"", ""kotoran"", ""semburan"", ""air"", ""nya"", ""mantep"", ""tujuan"", ""beli"", ""saring"", ""kotoran""]",4
"[""nggak"", ""sesuai"", ""yg"", ""diiklanin"", ""airnya"", ""loyo""]",4
"[""packingnya"", ""parah"", ""masukin"", ""kantong"", ""plastik"", ""hitam"", ""kardus"", ""lakban"", ""ikat"", ""aja"", ""biarpun"", ""pengiriman"", ""cepat"", ""packing"", ""mengecewakan"", ""barang"", ""test"", ""semoga"", ""berfungsi""]",4
"[""filter"", ""showerhead"", ""mereknya"", ""jd"", ""bs"", ""palsu"", ""tp"", ""kecewa"", ""silahkan"", ""dicoba"", ""aja"", ""salah""]",4
"[""kecewa"", ""bgt"", ""packing"", ""nya"", ""aman"", ""expedisi"", ""asalan"", ""produknya"", ""cacat"", ""bekas"", ""baut"", ""nya"", ""udah"", ""dibuka"", ""brg"", ""trus"", ""body"", ""nya"", ""bekas"", ""lecet"", ""tombol"", ""power"", ""nya"", ""patah""]",4
"[""segel"", ""orion"", ""tp"", ""kunci"", ""yg"", ""difoto"", ""kemasan"", ""coba"", ""komplain"", ""sertakan"", ""video"", ""unboxing"", ""kurir"", ""ya"", ""gak"", ""kepikiran"", ""situ"", ""setahu"", ""klo"", ""produk"", ""segel"", ""ya"", ""jaminan"", ""komplit"", ""terpaksa"", ""beli"", ""kuncinya"", ""kecewa""]",4
"[""barang"", ""dikirim"", ""lengkap"", ""sayangnya"", ""unboxing"", ""divideokan"", ""krn"", ""beranggapan"", ""belanja"", ""seller"", ""mengecewakan"", ""dichat"", ""seller"", ""diinfo"", ""difollow"", ""up"", ""timnya"", ""tp"", ""tindak"", ""seller"", ""jaminan"", ""memuaskan""]",4
"[""mengecewakan"", ""battery"", ""berfungsi""]",4
"[""barang"", ""lusuh"", ""barang"", ""bekas"", ""cacat"", ""bodi"", ""segel"", ""original"", ""beli"", ""agen"", ""online"", ""resminya"", ""kecewa""]",4
"[""kecewa"", ""kali"", ""bknnya"", ""test"", ""dlu"", ""sblom"", ""kirim"", ""tdk"", ""satupun"", ""yg"", ""bs"", ""hidup"", ""brg"", ""ringan"", ""yg"", ""sy"", ""bli"", ""ace"", ""brgnya"", ""berat"", ""bs"", ""hidup""]",4
"[""kecewa"", ""sekal""]",4
"[""seller"", ""menggapangkan"", ""menyepelekan"", ""pembeli"", ""pengiriman"", ""pelayanan"", ""memuaskan"", ""seller"", ""bilang"", ""wajar"", ""dikirim"", ""barang"", ""diskon"", ""dikirim"", ""pas"", ""pick"", ""up"", ""gagal"", ""pick"", ""up"", ""follow"", ""up"", ""lg"", ""seller"", ""complain"", ""kerjain"", ""kirim"", ""kualitas"", ""barang"", ""standar"", ""intinya"", ""beli"", ""dimana"", ""barang"", ""sejenis"", ""tp"", ""menyesal"", ""berhubungan"", ""seller""]",4
"[""beli"", ""nano"", ""spray"", ""mic_acc"", ""barang"", ""bagus"", ""kembalikan"", ""toko"", ""mic_acc"", ""tukar"", ""toko"", ""mic_acc"", ""ditukar"", ""barang"", ""barangnya"", ""jeleknya"", ""tukar"", ""merk"", ""mixio"", ""wh"", ""lihat"", ""gambar"", ""toko"", ""mic_acc"", ""barangnya"", ""murah"", ""mixio"", ""wh"", ""bagus"", ""beli"", ""menambah"", ""uang"", ""barang"", ""dikirim"", ""kesaya"", ""mixio"", ""wh"", ""tau"", ""barang"", ""type"", ""kecewa"", ""sisa"", ""uang"", ""dikembalikan"", ""toko"", ""mix_acc"", ""chating"", ""sepatah"", ""sepatah"", ""penjelasan"", ""bagainana"", ""nasib"", ""sisa"", ""pembelian"", ""mengirim"", ""mixio"", ""wh"", ""sesuai"", ""permintaan"", ""beli""]",4
"[""kecewa"", ""tdk"", ""spt"", ""yg"", ""diharapkan"", ""basah"", ""airnya"", ""udah"", ""diputer"", ""dr"", ""yg"", ""plg"", ""yg"", ""besarrr""]",4
"[""terima"", ""barangnya"", ""gojek"", ""instan"", ""salah"", ""gojek"", ""toko"", ""udah"", ""komplain"", ""by"", ""sistem"", ""diubah"", ""dana"", ""diteruskan"", ""penjual"", ""aneh"", ""dibantu"", ""tokopedia"", ""care"", ""ketahuan"", ""salah"", ""kirim"", ""rumah"", ""orang"", ""proses"", ""pengecekan""]",0
"[""barangnya"", ""gk"", ""berfungsi"", ""semestinya""]",0
"[""alat"", ""berfungsi"", ""sdh"", ""dipasang"", ""sesuai"", ""instruksi"", ""tdk"", ""bs"", ""dipakai"", ""api"", ""yg"", ""terpantik"", ""liquid"", ""gas""]",0
"[""barli"", ""rutin"", ""minguu"", ""pcs"", ""yg"", ""kiriman"", ""rusak"", ""kendor"", ""baut"", ""nya"", ""yg"", ""bahaya"", ""bocor"", ""gas"", ""bis"", ""menyambar"", ""bocor"", ""penjual"", ""sayangnya"", ""ga"", ""tau"", ""ga"", ""garansi"", ""costumer"", ""yg"", ""dirugikan"", ""krn"", ""penjual"", ""yg"", ""ga"", ""tanggung"", ""barang"", ""yg"", ""dijualnya"", ""pengen"", ""cuan"", ""ga"", ""tau"", ""keluhan"", ""costumer"", ""nya"", ""percaya"", ""pengambilan"", ""toko"", ""sayang"", ""nya"", ""ga"", ""pelayanan"", ""yg"", ""memuaskan"", ""costumer"", ""nya""]",0
"[""barang"", ""jelek"", ""patah"", ""diisi"", ""gas"", ""bocor""]",0
"[""barang"", ""jelek"", ""mudah"", ""hancur"", ""dipakai"", ""ngebor"", ""langsung"", ""rontok"", ""mata"", ""bor"", ""nya"", ""kaya"", ""nya"", ""dri"", ""besi"", ""l"", ""sesuai"", ""harga""]",0
"[""dikirim"", ""bor"", ""nya"", ""tinggal"", ""ngirim"", ""ngirim"", ""kotak"", ""buang"", ""ongkir"", ""sengaja"", ""dibikin"", ""repot""]",0
"[""pesan"", ""yg"", ""parah""]",0
"[""ga"", ""sesuai"", ""expetasi"", ""barang"", ""nya"", ""ga"", ""kuat"", ""ukuran"", ""kcl"", ""kaya"", ""mainan""]",0
"[""low"", ""quality"", ""harga"", ""nggak"", ""berbohong""]",0
"[""packing"", ""nya"", ""jelek"", ""casing"", ""nya"", ""penyok"", ""kualitas"", ""jg"", ""bbrp"", ""pas"", ""ditempat"", ""nya""]",0
"[""kualitas"", ""ala"", ""kadar"", ""nya"", ""obeng"", ""buka"", ""mur"", ""ujung"", ""matanya"", ""kalah"", ""meletot"", ""padahalur"", ""nya"", ""ngga"", ""kenceng"", ""bahannya"", ""bagus""]",0
"[""kualitas"", ""barang"", ""bagus""]",0
"[""barang"", ""rusak"", ""dikirim""]",0
"[""susah"", ""bgt"", ""pasangnya"", ""gak"", ""kuat"", ""menahan"", ""airnya""]",0
"[""ga"", ""bagus"", ""ga"", ""kuat"", ""nya"", ""lem""]",0
"[""chat"", ""dibalas"", ""pengiriman"", ""diproses"", ""aktif"", ""sdah"", ""habis"", ""kacaw""]",0
"[""mahal"", ""kualitas"", ""lem"", ""aibon""]",0
"[""nga"", ""lengket"", ""sepatu"", ""lem"", ""nya"", ""kayak"", ""nya"", ""lem"", ""ubu"", ""repack""]",0
"[""penipu"", ""jujur"", ""keciwa"", ""semoga"", ""berkahnya""]",0
"[""x"", ""belanja"", ""tp"", ""yg"", ""sanngat"", ""kecewa""]",0
"[""penipu"", ""awas"", ""ditipu"", ""reply"", ""sy"", ""udah"", ""kirim"", ""bukti"", ""tambahan"", ""lwt"", ""wa"", ""krn"", ""tokped"", ""spacenya"", ""ga"", ""tp"", ""blng"", ""sy"", ""ga"", ""kirim"", ""bukti""]",0
"[""warna"", ""putih"", ""yg"", ""dikirim"", ""bening"", ""ngasal"", ""bae"", ""mata"", ""lo"", ""sowek""]",0
"[""barang"", ""gak"", ""dipakai"", ""parah"", ""mah""]",0
"[""batere"", ""rusak"", ""telp"", ""marketing"", ""tunggu"", ""minggu"", ""kelanjutan""]",0
"[""yg"", ""dikirim"", ""rusak"", ""ajukan"", ""komplain"", ""tp"", ""gak""]",0
"[""barang"", ""rusak"", ""dikirim""]",0
"[""udah"", ""ngikutin"", ""prosedur"", ""penggunaannya"", ""lemnya"", ""nggak"", ""lengket"", ""habis"", ""lem"", ""udah"", ""kering"", ""udah"", ""dikasih"", ""lakban"", ""kaya"", ""prosedur"", ""sandal"", ""dilem"", ""ditarik"", ""menjengkelkan""]",0
"[""penipu"", ""penjual"", ""nano"", ""apanya"", ""basah"", ""becek"", ""mahal""]",0
"[""produk"", ""dikirim"", ""tombol"", ""putih"", ""setting"", ""nya"", ""semprotan"", ""berfungsi"", ""garansi""]",0
"[""bahan"", ""kulit"", ""sesuai"", ""iklan""]",0
"[""sepatu"", ""yg"", ""kirim"", ""sesuai"", ""yg"", ""order"", ""warna"", ""jenis"", ""ukuran"", ""berbeda"", ""komplain"", ""ribet"", ""order"", ""titipan""]",0
"[""sepatu"", ""nya"", ""kulit""]",0
"[""buruk"", ""sepatu"", ""kulit"", ""kelebihan"", ""ongkir""]",0
"[""sepatu"", ""hancurrrr""]",0
"[""barang"", ""rekondisi"", ""kali"", ""jualan"", ""jujur"", ""bos"", ""barang"", ""bekas"", ""direkondisi""]",0
"[""pesan"", ""ukuran"", ""xl"", ""dikasihnya"", ""s""]",0
"[""order"", ""dual"", ""glass"", ""dikirim"", ""mono"", ""hddhh"", ""g""]",0
"[""palsu"", ""ya"", ""g"", ""berfungsi"", ""bahan"", ""kasar"", ""sakit"", ""kalo"", ""dipakai""]",0
"[""berfungsi""]",0
"[""mantab"", ""berfungsi"", ""mantab"", ""proses"", ""pengiriman"", ""cepat"", ""top""]",3
"[""bagus"", ""banget"", ""gas"", ""torch"", ""flame"", ""gunnya"", ""penjualnya"", ""fast"", ""respon"", ""pengirimannya"", ""cepat"", ""produk"", ""original"", ""packaging"", ""bagus"", ""produk"", ""berfungsi""]",3
"[""harga"", ""termurah"", ""kualitas"", ""layanan"", ""teratas"", ""recommended"", ""product"", ""from"", ""recommended"", ""seller""]",3
"[""jempol"", ""reseller"", ""produk"", ""nya""]",3
"[""respond"", ""seller"", ""cepat"", ""pengiriman"", ""produk"", ""berkualitas"", ""mantap"", ""banget""]",3
"[""gan"", ""pesanan"", ""terima"", ""sesuai"", ""order"", ""barang"", ""oke"", ""aman"", ""bagus"", ""mantap"", ""terima"", ""kasih"", ""gan""]",3
"[""recommended"", ""seller"", ""pelapak"", ""sesuai"", ""pesanan"", ""to"", ""markotop""]",3
"[""solusi"", ""mogok"", ""dijalan"", ""produknya"", ""recommended"", ""berkualitas"", ""senang"", ""banget"", ""home"", ""servicenya"", ""senang"", ""banget"", ""pasangin"", ""bengkelnya""]",3
"[""terbaiklah"", ""alat"", ""harga"", ""rb"", ""dipakai"", ""berkali"", ""langsung"", ""tes"", ""waow"", ""mantab"", ""kali"", ""alat"", ""cabe"", ""rawit"", ""aki"", ""cba"", ""cas"", ""jam"", ""aja"", ""langsung"", ""stater"", ""motor"", ""tua"", ""suka"", ""alat"", ""murah"", ""tp"", ""fungsinya"", ""good"", ""dah""]",3
"[""no"", ""comment"", ""deh"", ""udh"", ""berkali"", ""kali"", ""beli"", ""cat"", ""top"", ""bgt""]",3
"[""mantavv"", ""sesuai"", ""pesanan"", ""joss""]",3
"[""the"", ""best"", ""pokoknya"", ""harga"", ""murah"", ""kualitas"", ""nomor""]",3
"[""keren"", ""banget"", ""harga"", ""murah"", ""banget"", ""dapet"", ""kualitas"", ""yg"", ""bagus"", ""pelayanan"", ""seller"", ""responsif""]",3
"[""proses"", ""ya"", ""cepet"", ""banget"", ""ng"", ""sampe"", ""jam"", ""langsung"", ""proses"", ""ng"", ""lapak"", ""yg"", ""yg"", ""tanggerang"", ""pengiriman"", ""cepet"", ""banget"", ""recomended"", ""banget""]",3
"[""puas"", ""banget"", ""rekomen"", ""deh"", ""toko"", ""beli"", ""cat"", ""pilok"", ""pengiriman"", ""nya"", ""cepat"", ""secepat"", ""kilat"", ""semoga"", ""beli"", ""toko"", ""amin"", ""terimakasih"", ""ya""]",3
"[""barang"", ""terima"", ""barang"", ""baguuusss"", ""packing"", ""baguuusss"", ""yg"", ""penyok"", ""pengiriman"", ""cepat"", ""langganan"", ""nih"", ""recommended"", ""seller""]",3
"[""mantul"", ""bet""]",3
"[""packing"", ""oke"", ""sdh"", ""beli"", ""sippppp""]",3
"[""mantap"", ""donk"", ""produk"", ""original""]",3
"[""alat"", ""mudah"", ""barang"", ""sesuai"", ""deskripsi"", ""packaging"", ""aman"", ""bagus"", ""pokoknya"", ""rekomend""]",3
"[""respon"", ""delivery"", ""packing"", ""mantul"", ""barang"", ""sesuai"", ""thx""]",3
"[""istimewa"", ""ane"", ""langganan"", ""trus"", ""ama"", ""toko"", ""agan"", ""barang"", ""ber"", ""kualitas"", ""packing"", ""perhatikan"", ""keamanan"", ""nya"", ""barang"", ""kerusakan"", ""bentuk"", ""apapun""]",3
"[""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""original"", ""mudah"", ""dipasang"", ""barang"", ""oke"", ""kiriman"", ""cepat"", ""original"", ""no"", ""ongkir"", ""tokopedia"", ""barang"", ""sesuai"", ""pesanan"", ""seller"", ""mantap"", ""paking"", ""amaan"", ""senteso"", ""enak"", ""belanja"", ""ditokopedia"", ""dapaat"", ""bebas"", ""ongkir"", ""bebas"", ""ongkir"", ""extra""]",3
"[""airnya"", ""segar"", ""tekanannya"", ""pas"", ""foto"", ""sesuai"", ""barang"", ""worth"", ""it"", ""banget"", ""ribu"", ""layak"", ""no"", ""terlaris""]",3
"[""kesekian"", ""kali"", ""beli"", ""mantap""]",3
"[""suka"", ""bardi"", ""membantu"", ""banget"", ""matiin"", ""alat"", ""pas"", ""jam"", ""nya"", ""tidur"", ""hidup"", ""pagi"", ""dirumah"", ""pakai"", ""alat"", ""bardi"", ""cctv"", ""akses"", ""nya"", ""mudah"", ""diluar"", ""rumah"", ""keren""]",3
"[""barangnya"", ""bagus"", ""sesuai"", ""deskripsi"", ""batu"", ""filter"", ""penuh"", ""mudah"", ""dipasang"", ""semoga"", ""awet"", ""pengiriman"", ""cepet"", ""banget"", ""seller"", ""recomended""]",3
"[""mantap""]",3
"[""pengiriman"", ""cepat"", ""packingan"", ""double"", ""barang"", ""mantab"", ""lgsg"", ""coba"", ""n"", ""maknyus"", ""top"", ""dah""]",3
"[""mantap"", ""gan"", ""produk"", ""original"", ""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""berfungsi""]",3
"[""repeat"", ""order""]",3
"[""bagusssss""]",3
"[""serbaguna"", ""tajam"", ""barang"", ""sesuai"", ""deskripsi"", ""recommended"", ""seller""]",3
"[""barang"", ""mendarat"", ""produk"", ""original"", ""sesuai"", ""deskripsi"", ""kemasan"", ""rapi"", ""seller"", ""ramah"", ""fast"", ""respon"", ""pengiriman"", ""cepat"", ""pokok"", ""nya"", ""recomended"", ""dah"", ""makasih"", ""tokopedia"", ""makasih"", ""admin""]",3
"[""mantab"", ""terhubung"", ""siri""]",3
"[""orderan"", ""yg"", ""kali"", ""puas"", ""unit"", ""bor"", ""nya"", ""mantap"", ""seller"", ""ramah"", ""gercep"", ""kurir"", ""cepat"", ""next"", ""order""]",3
"[""barang"", ""sesuai"", ""deskripsi"", ""pegangan"", ""kokoh"", ""stabil"", ""packaging"", ""aman"", ""bagus"", ""orderan"", ""puas"", ""seller"", ""gercep"", ""minggu"", ""dikirim"", ""kurir"", ""cepat"", ""next"", ""order""]",3
"[""mantapp""]",3
"[""pegangan"", ""kokoh"", ""stabil"", ""packaging"", ""aman"", ""bagus"", ""barang"", ""sesuai"", ""deskripsi""]",3
"[""barang"", ""nya"", ""selamat"", ""coba"", ""lumayan"", ""bagus"", ""sesuai"", ""harga"", ""next"", ""beli"", ""alat"", ""packaging"", ""aman"", ""bagus""]",3
"[""order"", ""siang"", ""pesanan"", ""dikirim"", ""esoknya"", ""gak"", ""rekomended"", ""tokonya""]",1
"[""kemasan"", ""dibuka"", ""tercium"", ""aroma"", ""kecoa"", ""yg"", ""sgt"", ""menyengat"", ""mata"", ""bor"", ""disimpan"", ""yg"", ""bersih""]",1
"[""beda"", ""kwalitas"", ""nya"", ""dgn"", ""penampilan"", ""foto""]",1
"[""brg"", ""dtg"", ""ga"", ""sesuai"", ""pict"", ""ga"", ""bs"", ""d"", ""pake"", ""rusak"", ""pengaturan"", ""aliran"", ""air"", ""nya"", ""itung"", ""amal"", ""aza"", ""hrg"", ""flashsale"", ""ongkir"", ""k""]",1
"[""produk"", ""berfungsi"", ""toko"", ""gak"", ""amanah"", ""pembeli"", ""disuruh"", ""balikkin"", ""produk"", ""buang"", ""ongkir"", ""aza"", ""x"", ""toko"", ""gak"", ""beli""]",1
"[""mampet"", ""sulit"", ""dibersihkan"", ""recomended"", ""produk""]",1
"[""butek"", ""beli"", ""guys""]",1
"[""mending"", ""beli"", ""habisin"", ""duit"", ""lengket""]",1
"[""pelayananya"", ""buruk"", ""ditingkat"", ""lg""]",1
"[""ngirim"", ""barang"", ""teliti""]",1
"[""direkomendasikan"", ""tembok"", ""tembok"", ""lembab"", ""ganti"", ""warna"", ""beda"", ""warna"", ""isi"", ""label"", ""dijamin"", ""memuaskan"", ""harga"", ""gak"", ""nipu""]",1
"[""barang"", ""sesuai"", ""mm"", ""tipis"", ""sesuai"", ""pcs"", ""yg"", ""dtg"", ""pcs"", ""kwalitas"", ""jelek""]",1
"[""barang"", ""pcs"", ""yg"", ""dtg"", ""kualitasnya"", ""jelek"", ""bahannya"", ""potongan"", ""yg"", ""g"", ""rapi"", ""ketelabalan"", ""yg"", ""g"", ""sesuai"", ""mm"", ""deskripsinya"", ""g"", ""setebal""]",1
"[""jelek"", ""lebar"", ""gak"", ""bagus"", ""jelek"", ""copot""]",1
"[""barang"", ""yg"", ""dtg"", ""gak"", ""bagus"", ""plastik"", ""busa"", ""gt"", ""bagus"", ""kualitasnya"", ""bs"", ""gambar"", ""ya""]",1
"[""bahan"", ""tipis"", ""mudah"", ""robek"", ""lem"", ""nya"", ""lengket"", ""sulit"", ""buka"", ""lem"", ""bahan"", ""yg"", ""tipis"", ""menempel"", ""ga"", ""pasang"", ""buang"", ""tong"", ""sampah""]",1
"[""berat"", ""foam"", ""gram"", ""ditulis"", ""gram"", ""beli"", ""foam"", ""data"", ""kg"", ""timbang"", ""fisik"", ""kg"", ""yg"", ""curang"", ""penjual"", ""utk"", ""dpt"", ""uang"", ""ongkir"", ""yg"", ""pembeli"", ""bayarkan""]",1
"[""sy"", ""pesan"", ""warna"", ""merah"", ""metalik"", ""tp"", ""dikirim"", ""hitam"", ""dikirim"", ""sy"", ""sdh"", ""chat"", ""penjual""]",1
"[""yg"", ""black"", ""metalic"", ""produk"", ""jelek"", ""disemprot"", ""x"", ""mampet""]",1
"[""x"", ""pesan"", ""sdh"", ""mints"", ""tolong"", ""dikirimkan"", ""dgn"", ""nota"", ""iyakan"", ""penjual"", ""x"", ""pesan"", ""nota""]",1
"[""barang"", ""dikirim"", ""sesuai"", ""dipesan""]",1
"[""gagal"", ""produk"", ""baut"", ""tdk"", ""pas"", ""n"", ""tmpt"", ""pengisian"", ""jg"", ""tdk"", ""pas"", ""n"", ""tdk"", ""bs"", ""n"", ""boros"", ""pemakaiqnnya""]",1
"[""barang"", ""lengkap""]",1
"[""spray"", ""air"", ""tdk"", ""embun""]",1
"[""beli"", ""yg"", ""kabel"", ""charger"", ""gimana""]",1
"[""spray"", ""tdk"", ""sesuai"", ""gambar"", ""semprotannya"", ""spt"", ""mainan"", ""pistol"", ""anak"", ""aja""]",1
"[""berfungsi"", ""charge"", ""padahl"", ""beli"", ""mahal""]",1
"[""br"", ""pakai"", ""mnt"", ""rusak"", ""engga"", ""jatuh"", ""ga"", ""kebanting""]",1
