Customer Review Final,Emotion Encoded
"[""puas"", ""jual"", ""fast"", ""respon"", ""alhamdulillah"", ""butuh"", ""lilin"", ""kirim"", ""anak"", ""ku"", ""ulang"", ""beli"", ""perlengkapannga"", ""insyaallah""]",3
"[""terima"", ""kasih"", ""toko"", ""lupa"", ""beli"", ""lilin"", ""ulang"", ""h"", ""acara"", ""syukur"", ""puji"", ""tuhan"", ""lilin"", ""kirim"", ""kota""]",3
"[""designnya"", ""bagus"", ""kirim"", ""cepat"", ""kualitas"", ""bagus"", ""scan"", ""benar"", ""kartu"", ""uno"", ""asli"", ""mudah"", ""an"", ""tukar"", ""ya"", ""kayak"", ""repeat"", ""order"", ""pakai"", ""design"", ""deh"", ""terima"", ""kasih"", ""seller""]",3
"[""cakap"", ""banget"", ""mulus"", ""sesuai"", ""ekspektasi"", ""terima"", ""kasih"", ""ya""]",3
"[""jual"", ""oke"", ""barang"", ""nya"", ""bagus"", ""kurir"", ""juara"", ""mantap"", ""deh"", ""sukses"", ""ya"", ""kakak""]",3
"[""mantap"", ""paket"", ""terima"", ""kasih"", ""ya"", ""juragan"", ""sukses"", ""juragan""]",3
"[""bagus"", ""gambar"", ""coba"", ""top"", ""up"", ""nfc"", ""handphone"", ""terima"", ""kasih"", ""seller""]",3
"[""barang"", ""selamat"", ""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""packing"", ""oke"", ""recommended"", ""seller""]",3
"[""mantap"", ""jiwo"", ""terima"", ""kasih"", ""juragan"", ""produk"", ""terima"", ""sukses""]",3
"[""seller"", ""jujur"", ""beli"", ""barang"", ""salah"", ""stok"", ""kosong"", ""info"", ""langsung"", ""kirim"", ""satu"", ""tunggu"", ""pikir"", ""selesai"", ""gampang"", ""ya"", ""buyer"", ""tinggal"", ""refund"", ""rugi"", ""ongkos"", ""kirim""]",1
"[""barang"", ""sesuai"", ""gambar"", ""kualitas"", ""harga"", ""murah"", ""kapok"", ""belanja""]",1
"[""mentang"", ""beli"", ""ngepasin"", ""uang"", ""kasih"", ""nya"", ""kondisi"", ""bekas"", ""ya"", ""rekat"", ""bekas"", ""leku"", ""iya"", ""murah"", ""profesional"", ""jual""]",1
"[""toko"", ""jujur"", ""ket"", ""suruh"", ""pakai"", ""kardus"", ""biar"", ""kirim"", ""aman"", ""include"", ""kardus"", ""rusak"", ""bawah"", ""jebol"", ""aneh"", ""kode"", ""unik"", ""masuk"", ""akun"", ""masuk"", ""akun"", ""toko"", ""jujur"", ""ya"", ""kondisi"", ""kotak"", ""susu"", ""bagus"", ""utuh"", ""penyok""]",1
"[""toko"", ""status"", ""official"", ""store"", ""toko"", ""profesional"", ""chatt"", ""sedia"", ""barang"", ""tanggal"", ""desember"", ""jam"", ""pagi"", ""admin"", ""barang"", ""ready"", ""jam"", ""pagi"", ""toko"", ""layan"", ""buyer"", ""rating"", ""jelek"", ""toko"", ""proferional"", ""order"", ""sore"", ""barang"", ""kirim"", ""tanggal"", ""desember"", ""jam"", ""siang"", ""info"", ""barang"", ""kosong"", ""order"", ""kirim"", ""tanggal"", ""desember"", ""saran"", ""order"", ""packing"", ""tambah"", ""aman"", ""kirim"", ""penuh"", ""padhal"", ""toko"", ""biaya"", ""tambah"", ""packing"", ""kardus"", ""itu"", ""harga"", ""barang"", ""murah"", ""buyer"", ""transaksi"", ""toko"", ""terima"", ""kasih""]",1
"[""kesan"", ""parkir"", ""gojek"", ""tanggung"", ""beli"", ""kapok"", ""ah"", ""beli"", ""toko"", ""moga"", ""lancar"", ""bos""]",1
"[""bolong"", ""coy"", ""packing"", ""parah"", ""bgttttt"", ""lakban"", ""robek"", ""cabut""]",1
"[""gampang"", ""lepas"", ""tempel""]",1
"[""admin"", ""toko"", ""sopan"", ""santun"", ""cari"", ""solusi"", ""emosional"", ""hina"", ""beli"", ""etika"", ""sekolah"", ""x""]",1
"[""kapok"", ""beli"", ""kembang"", ""api"", ""toko"", ""bilang"", ""nya""]",1
"[""jumbo"", ""buka"", ""ukur"", ""nya"", ""kardus""]",1
"[""jual"", ""komunikatif"", ""barang"", ""kosong"", ""ganti"", ""barang"", ""konfirmasi"", ""beli"", ""next"", ""time"", ""jual"", ""layan"", ""tingkat"", ""mbak"", ""mas"", ""informasiin"", ""beli"", ""barang"", ""kosong"", ""enak"", ""udel"", ""main"", ""ganti"", ""barang"", ""situ"", ""ribet"", ""rugi"", ""in"", ""barang"", ""ganti"", ""ongkirnya"", ""yakhan""]",1
"[""selller"", ""aneh"", ""berangkat"", ""tokped"", ""baru"", ""gagal"", ""pick"", ""up"", ""bilang"", ""jujur"", ""paket"", ""dipick"", ""up"", ""bilang"", ""berangkat""]",1
"[""toko"", ""pakai"", ""kasih"", ""mati"", ""kali"", ""jual""]",1
"[""produk"", ""paket""]",1
"[""pesan"", ""lilin"", ""angka"", ""kirim"", ""nya"", ""angka"", ""angka"", ""nya"", ""beli"", ""jlalasin"", ""angka"", ""kirim"", ""foto"", ""nya"", ""buang"", ""barang"", ""nya"", ""pakai"", ""tunggu"", ""barang"", ""nya"", ""buka"", ""kirim"", ""beli"", ""pesan"", ""nya"", ""blajarlah"", ""teliti"", ""barang"", ""kirim""]",1
"[""sesuai"", ""foto"", ""pas"", ""lilunnya"", ""buanged"", ""ukur""]",1
"[""pecah"", ""lilin"", ""iya"", ""pekejing"", ""iya"", ""aman""]",1
"[""pesan"", ""lilin"", ""kasih"", ""balik"", ""angka"", ""sumbu"", ""kacau"", ""fatal"", ""banget"", ""cek"", ""kirim"", ""customer""]",1
"[""lilin"", ""rusak"", ""goldnya""]",1
"[""kirim"", ""lilin"", ""nya"", ""beli""]",1
"[""barang""]",1
"[""lilin"", ""sesuai"", ""gambar"", ""angka"", ""sesuai"", ""gambar"", ""tani"", ""angka""]",1
"[""fungsi""]",1
"[""kacau"", ""chat"", ""chat"", ""chipnya"", ""suruh"", ""tulis"", ""email"", ""oke"", ""tulis"", ""email"", ""lebarr"", ""kasih"", ""contoh"", ""gambar"", ""posisi"", ""ya"", ""eh"", ""sesuai"", ""requestnya"", ""kecewa"", ""sesal"", ""beli"", ""reviewnya"", ""beli"", ""harga"", ""mahal"", ""layan""]",1
"[""pesan"", ""hitam"", ""barang"", ""kirim"", ""hitam"", ""barang"", ""barang"", ""kosong"", ""info""]",1
"[""beli"", ""kirim""]",1
"[""gantung"", ""tipis"", ""rentan"", ""patah"", ""pakai"", ""rusak""]",1
"[""barang"", ""berbededa"", ""do"", ""foto""]",1
"[""diphoto"", ""jepit"", ""buka"", ""tutup"", ""pas"", ""kirim""]",1
"[""lem"", ""nya"", ""paket""]",1
"[""terima"", ""barang""]",1
"[""aneh"", ""sih"", ""seller"", ""ditambahin"", ""x"", ""ribu"", ""lapis"", ""lapis"", ""bubble"", ""gulung"", ""rban"", ""seller"", ""jual"", ""bubble"", ""jual"", ""vga"", ""kali"", ""ya""]",1
"[""suruh"", ""bubble"", ""wrap"", ""bubble"", ""wrap"", ""nya"", ""paking"", ""erti""]",1
"[""buble"", ""wrap"", ""tipis"", ""packingan"", ""nya""]",1
"[""paksa"", ""beli"", ""checkout"", ""hati"", ""toko""]",1
"[""barang"", ""kirim"", ""next"", ""mohon"", ""perhati""]",1
"[""lem"", ""nya"", ""rekat""]",1
"[""packing"", ""kardus"", ""susu"", ""penyok"", ""kemas"", ""ngepres"", ""kardus"", ""biar"", ""kardus"", ""tekan"", ""kemas"", ""susu"", ""rusak"", ""langsung""]",1
"[""order"", ""pakai"", ""kardus"", ""kirim"", ""pakai"", ""plastik""]",1
"[""cepat"", ""kemas"", ""bagus"", ""barang"", ""bagus""]",2
"[""produk"", ""kualitas"", ""bagus"", ""fungsi""]",2
"[""cepat"", ""barang"", ""sesuai"", ""pesan"", ""oke""]",2
"[""produk"", ""fungsi""]",2
"[""packaging"", ""aman"", ""bagus"", ""barang"", ""sesuai"", ""deskripsi""]",2
"[""mantap"", ""barang"", ""kokoh"", ""kualitas"", ""oke"", ""pesan""]",2
"[""waahh"", ""keren"", ""mantap"", ""barang"", ""kirim"", ""cepat"", ""terima"", ""kasih"", ""juragan""]",2
"[""barang"", ""sesuai"", ""pesan"", ""seller"", ""responsif"", ""kirim"", ""cepat"", ""terima"", ""kasih"", ""seller"", ""tokopedia"", ""moga"", ""sukses""]",2
"[""paket"", ""terima"", ""kemas"", ""rapi"", ""rajin"", ""terima"", ""kasih"", ""moga"", ""sukses""]",2
"[""efektif"", ""bunuh"", ""hama"", ""barang"", ""sesuai"", ""deskripsi"", ""packaging"", ""aman"", ""bagus""]",2
"[""mantap"", ""barang"", ""oke""]",2
"[""kirim"", ""cepat"", ""barang"", ""lengkap"", ""sesuai"", ""pesan""]",2
"[""proses"", ""cepat"", ""produk"", ""fungsi""]",2
"[""barang"", ""sesuai"", ""fungsi"", ""nya"", ""terima"", ""kasih""]",2
"[""alhamdulillah"", ""paket"", ""cepat"", ""jual"", ""ramah"", ""moga"", ""sukses""]",2
"[""cas"", ""aki"", ""fungsi"", ""aki"", ""bagus"", ""cas"", ""lumayan"", ""titip"", ""cas"", ""pinggir"", ""jalan"", ""mending"", ""py"", ""moga"", ""awet"", ""sukses"", ""seller""]",2
"[""barang"", ""bagus"", ""cepat"", ""aman""]",2
"[""efektif"", ""nyaring"", ""kotor"", ""mantap"", ""jernih"", ""air""]",2
"[""produk"", ""original"", ""efektif"", ""nyaring"", ""kotor"", ""produk"", ""fungsi"", ""barang"", ""sesuai"", ""deskripsi""]",2
"[""mudah"", ""pasang""]",2
"[""barang"", ""sesuai"", ""selamat""]",2
"[""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""original"", ""packaging"", ""bagus""]",2
"[""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""original"", ""warna"", ""awet"", ""packaging"", ""bagus""]",2
"[""mantap"", ""sesuai"", ""cepat"", ""kualitas"", ""cakap""]",2
"[""adminnya"", ""ramah"", ""banget"", ""asli"", ""jawab"", ""gerak"", ""cepat"", ""banget""]",2
"[""cat"", ""nya"", ""mantap"", ""kirim"", ""cepat""]",2
"[""alhamdulillah"", ""pesan"", ""cat"", ""proses"", ""cepat"", ""tanggap""]",2
"[""barang"", ""sesuai"", ""pesan"", ""kualitas"", ""ragu"", ""ulang"", ""kali"", ""ngecatnya"", ""harga"", ""saing"", ""moga"", ""awet""]",2
"[""kualitas"", ""bagus"", ""harga"", ""jangkau""]",2
"[""harga"", ""affordable"", ""respon"", ""seller"", ""cepat"", ""langsung"", ""kirim"", ""warna"", ""sesuai"", ""cat"", ""ngapur"", ""mantap""]",2
"[""bagus"", ""cat"", ""nya"", ""mantap""]",2
"[""harga"", ""murah"", ""qualitas"", ""oke"", ""respon"", ""cepat"", ""kirim"", ""cepat""]",2
"[""respon"", ""seller"", ""cat"", ""bau"", ""warna"", ""sesuai"", ""order"", ""cheese"", ""cruse"", ""paking"", ""moga"", ""pas"", ""aplikasi"", ""kecewa"", ""hasil"", ""gosend"", ""nya"", ""terima"", ""kasih""]",2
"[""produk"", ""original"", ""barang"", ""sesuai"", ""deskripsi"", ""bahan"", ""tebal"", ""ponakan"", ""suka""]",2
"[""mantap"", ""murah"", ""terima"", ""kasih"", ""kak"", ""terima"", ""kasih"", ""abang"", ""kurir"", ""langsung"", ""pasang""]",2
"[""kirim"", ""cepat"", ""barang"", ""oke"", ""sesuai"", ""deskripsi"", ""terima"", ""kasih""]",2
"[""bahan"", ""tebal"", ""barang"", ""sesuai"", ""deskripsi"", ""kirim"", ""cepat""]",2
"[""pasang"", ""bagus"", ""deh""]",2
"[""produk"", ""original"", ""barang"", ""sesuai"", ""deskripsi"", ""bahan"", ""tebal"", ""keren""]",2
"[""kirim"", ""cepat"", ""barang"", ""sesuai"", ""deskripsi"", ""terima"", ""kasih""]",2
"[""kirim""]",4
"[""pelatuk"", ""bagus"", ""nyala""]",4
"[""pasang"", ""fungsi""]",4
"[""besi"", ""ganjal"", ""kunci""]",4
"[""plastik"", ""ya"", ""harga"", ""kualitas""]",4
"[""kualitas"", ""barang"", ""kecewa""]",4
"[""sesuai"", ""expektasi"", ""bahan"", ""toolsnya"", ""gambar"", ""kuat"", ""pas"", ""besi"", ""kokoh"", ""harga"", ""murah"", ""kecewa"", ""harga"", ""asli"", ""ribu"", ""kecewa"", ""beli"", ""mending"", ""pasang"", ""harga"", ""wajar"", ""ya""]",4
"[""colok"", ""listrik"", ""nya"", ""lampu"", ""baterai"", ""nya"", ""full"", ""iya"", ""cas"", ""aki"", ""fungsi"", ""iya"", ""alat"", ""nya""]",4
"[""fungsi"", ""kecewa"", ""banget""]",4
"[""fungsi"", ""aki"", ""normal"", ""beli"", ""langsung"", ""cas"", ""led"", ""indikator"", ""nya"", ""jalan""]",4
"[""bocor"", ""sambung"", ""karet"", ""keran"", ""bocor"", ""drat"", ""rapat"", ""rapat"", ""mentok""]",4
"[""alir"", ""air"", ""lancar""]",4
"[""filter"", ""canggih"", ""air""]",4
"[""lem"", ""pipa"", ""rekat"", ""ngelem"", ""sepatu"", ""kecewa""]",4
"[""lem"", ""kuat""]",4
"[""kecewa"", ""produk"", ""encer"", ""cat"", ""kali"", ""x"", ""harga"", ""tentu"", ""kualitas""]",4
"[""kualitas"", ""buruk"", ""isi"", ""penuh"", ""lapis"", ""x"", ""rata"", ""hasil"", ""rugi"", ""bayar"", ""ongkos"", ""tukang"", ""beli"", ""cat"", ""merek"", ""deh"", ""harga"", ""bohong""]",4
"[""pesan"", ""gold"", ""putih"", ""barang"", ""sesuai"", ""kecewa""]",4
"[""kecewa"", ""parah""]",4
"[""kecewa"", ""lembar"", ""warna"", ""beda"", ""kilas"", ""bentuk"", ""motif"", ""pasang"", ""beda"", ""rate"", ""barang"", ""rate"", ""jual""]",4
"[""kali"", ""beli"", ""barang"", ""online"", ""kecewa"", ""barang"", ""beli"", ""pcs"", ""pcs"", ""ongkirnya"", ""lumayan"", ""mahal"", ""berat"", ""sesuai""]",4
"[""kecewa"", ""barang"", ""rusak"", ""reseler"", ""jual"", ""amanah"", ""jual"", ""amanah"", ""ya"", ""kak"", ""biar"", ""berkah""]",4
"[""tipis"", ""kecewa""]",4
"[""barang"", ""benyek"", ""benyek"", ""rusa"", ""ganti"", ""emas"", ""buruk"", ""harap"", ""ajar""]",4
"[""barang"", ""terima"", ""lecek"", ""pesan"", ""lembar"", ""melitut"", ""bungkus"", ""bareng"", ""list"", ""sen"", ""kecewa"", ""banget"", ""not"", ""rekomend"", ""seller""]",4
"[""no"", ""recomend"", ""order"", ""kirim"", ""kecewa""]",4
"[""pesan"", ""proses"", ""cepat"", ""sayang"", ""filter"", ""saring"", ""kotor"", ""sembur"", ""air"", ""nya"", ""mantap"", ""tuju"", ""beli"", ""saring"", ""kotor""]",4
"[""sesuai"", ""diiklanin"", ""air"", ""loyo""]",4
"[""packingnya"", ""parah"", ""masuk"", ""kantong"", ""plastik"", ""hitam"", ""kardus"", ""lakban"", ""ikat"", ""biarpun"", ""kirim"", ""cepat"", ""packing"", ""kecewa"", ""barang"", ""tes"", ""moga"", ""fungsi""]",4
"[""filter"", ""showerhead"", ""merek"", ""palsu"", ""kecewa"", ""sila"", ""coba"", ""salah""]",4
"[""kecewa"", ""banget"", ""packing"", ""nya"", ""aman"", ""expedisi"", ""asal"", ""produk"", ""cacat"", ""bekas"", ""baut"", ""nya"", ""buka"", ""barang"", ""body"", ""nya"", ""bekas"", ""lecet"", ""tombol"", ""power"", ""nya"", ""patah""]",4
"[""segel"", ""orion"", ""kunci"", ""foto"", ""kemas"", ""coba"", ""komplain"", ""serta"", ""video"", ""unboxing"", ""kurir"", ""ya"", ""pikir"", ""situ"", ""tahu"", ""produk"", ""segel"", ""ya"", ""jamin"", ""komplit"", ""paksa"", ""beli"", ""kunci"", ""kecewa""]",4
"[""barang"", ""kirim"", ""lengkap"", ""sayang"", ""unboxing"", ""video"", ""anggap"", ""belanja"", ""seller"", ""kecewa"", ""dichat"", ""seller"", ""info"", ""difollow"", ""up"", ""tim"", ""tindak"", ""seller"", ""jamin"", ""muas""]",4
"[""kecewa"", ""battery"", ""fungsi""]",4
"[""barang"", ""lusuh"", ""barang"", ""bekas"", ""cacat"", ""bodi"", ""segel"", ""original"", ""beli"", ""agen"", ""online"", ""resmi"", ""kecewa""]",4
"[""kecewa"", ""kali"", ""tes"", ""sblom"", ""kirim"", ""satu"", ""hidup"", ""barang"", ""ringan"", ""beli"", ""ace"", ""brgnya"", ""berat"", ""hidup""]",4
"[""kecewa"", ""sekal""]",4
"[""seller"", ""menggapangkan"", ""sepele"", ""beli"", ""kirim"", ""layan"", ""muas"", ""seller"", ""bilang"", ""wajar"", ""kirim"", ""barang"", ""diskon"", ""kirim"", ""pas"", ""pick"", ""up"", ""gagal"", ""pick"", ""up"", ""follow"", ""up"", ""seller"", ""complain"", ""kerjain"", ""kirim"", ""kualitas"", ""barang"", ""standar"", ""inti"", ""beli"", ""mana"", ""barang"", ""jenis"", ""sesal"", ""hubung"", ""seller""]",4
"[""beli"", ""nano"", ""spray"", ""mic acc"", ""barang"", ""bagus"", ""kembali"", ""toko"", ""mic acc"", ""tukar"", ""toko"", ""mic acc"", ""tukar"", ""barang"", ""barang"", ""jelek"", ""tukar"", ""merek"", ""mixio"", ""wh"", ""lihat"", ""gambar"", ""toko"", ""mic acc"", ""barang"", ""murah"", ""mixio"", ""wh"", ""bagus"", ""beli"", ""tambah"", ""uang"", ""barang"", ""kirim"", ""saya"", ""mixio"", ""wh"", ""barang"", ""tipe"", ""kecewa"", ""sisa"", ""uang"", ""kembali"", ""toko"", ""mix acc"", ""chating"", ""patah"", ""patah"", ""jelas"", ""bagainana"", ""nasib"", ""sisa"", ""beli"", ""kirim"", ""mixio"", ""wh"", ""sesuai"", ""minta"", ""beli""]",4
"[""kecewa"", ""surat"", ""pemberitahuan"", ""tahun"", ""harap"", ""basah"", ""air"", ""putar"", ""pulang"", ""besarrr""]",4
"[""terima"", ""barang"", ""gojek"", ""instan"", ""salah"", ""gojek"", ""toko"", ""komplain"", ""by"", ""sistem"", ""ubah"", ""dana"", ""terus"", ""jual"", ""aneh"", ""bantu"", ""tokopedia"", ""care"", ""tahu"", ""salah"", ""kirim"", ""rumah"", ""orang"", ""proses"", ""kece""]",0
"[""barang"", ""fungsi"", ""mesti""]",0
"[""alat"", ""fungsi"", ""pasang"", ""sesuai"", ""instruksi"", ""pakai"", ""api"", ""pantik"", ""liquid"", ""gas""]",0
"[""barli"", ""rutin"", ""minguu"", ""pcs"", ""kirim"", ""rusak"", ""kendor"", ""baut"", ""nya"", ""bahaya"", ""bocor"", ""gas"", ""bis"", ""sambar"", ""bocor"", ""jual"", ""sayang"", ""garansi"", ""costumer"", ""rugi"", ""jual"", ""tanggung"", ""barang"", ""jual"", ""cuan"", ""keluh"", ""costumer"", ""nya"", ""percaya"", ""ambil"", ""toko"", ""sayang"", ""nya"", ""layan"", ""muas"", ""costumer"", ""nya""]",0
"[""barang"", ""jelek"", ""patah"", ""isi"", ""gas"", ""bocor""]",0
"[""barang"", ""jelek"", ""mudah"", ""hancur"", ""pakai"", ""ngebor"", ""langsung"", ""rontok"", ""mata"", ""bor"", ""nya"", ""kayak"", ""nya"", ""besi"", ""l"", ""sesuai"", ""harga""]",0
"[""kirim"", ""bor"", ""nya"", ""tinggal"", ""kirim"", ""kirim"", ""kotak"", ""buang"", ""ongkos"", ""kirim"", ""sengaja"", ""repot""]",0
"[""pesan"", ""parah""]",0
"[""sesuai"", ""expetasi"", ""barang"", ""nya"", ""kuat"", ""ukur"", ""kcl"", ""kayak"", ""main""]",0
"[""quality"", ""harga"", ""bohong""]",0
"[""packing"", ""nya"", ""jelek"", ""casing"", ""nya"", ""penyok"", ""kualitas"", ""pas"", ""tempat"", ""nya""]",0
"[""kualitas"", ""ala"", ""kadar"", ""nya"", ""obeng"", ""buka"", ""mur"", ""ujung"", ""mata"", ""kalah"", ""meletot"", ""padahalur"", ""nya"", ""kencang"", ""bahan"", ""bagus""]",0
"[""kualitas"", ""barang"", ""bagus""]",0
"[""barang"", ""rusak"", ""kirim""]",0
"[""susah"", ""banget"", ""pasang"", ""kuat"", ""tahan"", ""air""]",0
"[""bagus"", ""kuat"", ""nya"", ""lem""]",0
"[""chat"", ""balas"", ""kirim"", ""proses"", ""aktif"", ""habis"", ""kacaw""]",0
"[""mahal"", ""kualitas"", ""lem"", ""aibon""]",0
"[""lengket"", ""sepatu"", ""lem"", ""nya"", ""nya"", ""lem"", ""ubu"", ""repack""]",0
"[""tipu"", ""jujur"", ""keciwa"", ""moga"", ""berkah""]",0
"[""x"", ""belanja"", ""sanngat"", ""kecewa""]",0
"[""tipu"", ""awas"", ""tipu"", ""reply"", ""kirim"", ""bukti"", ""tambah"", ""tokped"", ""spacenya"", ""bilang"", ""kirim"", ""bukti""]",0
"[""warna"", ""putih"", ""kirim"", ""bening"", ""gasal"", ""mata"", ""sowek""]",0
"[""barang"", ""pakai"", ""parah""]",0
"[""batere"", ""rusak"", ""telepon"", ""marketing"", ""tunggu"", ""minggu"", ""lanjut""]",0
"[""kirim"", ""rusak"", ""aju"", ""komplain""]",0
"[""barang"", ""rusak"", ""kirim""]",0
"[""ikut"", ""prosedur"", ""guna"", ""lem"", ""lengket"", ""habis"", ""lem"", ""kering"", ""kasih"", ""lakban"", ""kayak"", ""prosedur"", ""sandal"", ""lem"", ""tarik"", ""jengkel""]",0
"[""tipu"", ""jual"", ""nano"", ""apa"", ""basah"", ""becek"", ""mahal""]",0
"[""produk"", ""kirim"", ""tombol"", ""putih"", ""setting"", ""nya"", ""semprot"", ""fungsi"", ""garansi""]",0
"[""bahan"", ""kulit"", ""sesuai"", ""iklan""]",0
"[""sepatu"", ""kirim"", ""sesuai"", ""order"", ""warna"", ""jenis"", ""ukur"", ""beda"", ""komplain"", ""ribet"", ""order"", ""titip""]",0
"[""sepatu"", ""nya"", ""kulit""]",0
"[""buruk"", ""sepatu"", ""kulit"", ""lebih"", ""ongkos"", ""kirim""]",0
"[""sepatu"", ""hancurrrr""]",0
"[""barang"", ""rekondisi"", ""kali"", ""jual"", ""jujur"", ""bos"", ""barang"", ""bekas"", ""direkondisi""]",0
"[""pesan"", ""ukur"", ""xl"", ""kasih"", ""si""]",0
"[""order"", ""dual"", ""glass"", ""kirim"", ""mono"", ""hddhh""]",0
"[""palsu"", ""ya"", ""fungsi"", ""bahan"", ""kasar"", ""sakit"", ""pakai""]",0
"[""fungsi""]",0
"[""mantap"", ""fungsi"", ""mantap"", ""proses"", ""kirim"", ""cepat"", ""top""]",3
"[""bagus"", ""gas"", ""torch"", ""flame"", ""gun"", ""jual"", ""fast"", ""respon"", ""kirim"", ""cepat"", ""produk"", ""original"", ""packaging"", ""bagus"", ""produk"", ""fungsi""]",3
"[""harga"", ""murah"", ""kualitas"", ""layan"", ""atas"", ""recommended"", ""produk"", ""from"", ""recommended"", ""seller""]",3
"[""jempol"", ""reseller"", ""produk"", ""nya""]",3
"[""respond"", ""seller"", ""cepat"", ""kirim"", ""produk"", ""kualitas"", ""mantap""]",3
"[""juragan"", ""pesan"", ""terima"", ""sesuai"", ""order"", ""barang"", ""oke"", ""aman"", ""bagus"", ""mantap"", ""terima"", ""kasih"", ""juragan""]",3
"[""recommended"", ""seller"", ""lapak"", ""sesuai"", ""pesan"", ""to"", ""markotop""]",3
"[""solusi"", ""mogok"", ""jalan"", ""produk"", ""recommended"", ""kualitas"", ""senang"", ""home"", ""servicenya"", ""senang"", ""pasangin"", ""bengkel""]",3
"[""baik"", ""alat"", ""harga"", ""ribu"", ""pakai"", ""kali"", ""langsung"", ""tes"", ""wow"", ""mantap"", ""kali"", ""alat"", ""cabe"", ""rawit"", ""aki"", ""coba"", ""cas"", ""jam"", ""langsung"", ""stater"", ""motor"", ""tua"", ""suka"", ""alat"", ""murah"", ""fungsi"", ""good""]",3
"[""no"", ""komen"", ""deh"", ""kali"", ""kali"", ""beli"", ""cat"", ""top"", ""banget""]",3
"[""mantavv"", ""sesuai"", ""pesan"", ""joss""]",3
"[""the"", ""best"", ""pokok"", ""harga"", ""murah"", ""kualitas"", ""nomor""]",3
"[""keren"", ""harga"", ""murah"", ""kualitas"", ""bagus"", ""layan"", ""seller"", ""responsif""]",3
"[""proses"", ""ya"", ""cepat"", ""ng"", ""jam"", ""langsung"", ""proses"", ""ng"", ""lapak"", ""tanggerang"", ""kirim"", ""cepat"", ""recomended""]",3
"[""puas"", ""rekomen"", ""deh"", ""toko"", ""beli"", ""cat"", ""pilok"", ""kirim"", ""nya"", ""cepat"", ""cepat"", ""kilat"", ""moga"", ""beli"", ""toko"", ""amin"", ""terima"", ""kasih"", ""ya""]",3
"[""barang"", ""terima"", ""barang"", ""baguuusss"", ""packing"", ""baguuusss"", ""penyok"", ""kirim"", ""cepat"", ""langgan"", ""nih"", ""recommended"", ""seller""]",3
"[""mantap"", ""banget""]",3
"[""packing"", ""oke"", ""beli"", ""sippppp""]",3
"[""mantap"", ""produk"", ""original""]",3
"[""alat"", ""mudah"", ""barang"", ""sesuai"", ""deskripsi"", ""packaging"", ""aman"", ""bagus"", ""pokok"", ""rekomend""]",3
"[""respon"", ""delivery"", ""packing"", ""mantap"", ""barang"", ""sesuai"", ""terima"", ""kasih""]",3
"[""istimewa"", ""langgan"", ""toko"", ""agan"", ""barang"", ""ber"", ""kualitas"", ""packing"", ""perhati"", ""aman"", ""nya"", ""barang"", ""rusa"", ""bentuk"", ""apa""]",3
"[""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""original"", ""mudah"", ""pasang"", ""barang"", ""oke"", ""kirim"", ""cepat"", ""original"", ""no"", ""ongkos"", ""kirim"", ""tokopedia"", ""barang"", ""sesuai"", ""pesan"", ""seller"", ""mantap"", ""paking"", ""ama"", ""senteso"", ""enak"", ""belanja"", ""ditokopedia"", ""dapaat"", ""bebas"", ""ongkos"", ""kirim"", ""bebas"", ""ongkos"", ""kirim"", ""ekstra""]",3
"[""air"", ""segar"", ""tekan"", ""pas"", ""foto"", ""sesuai"", ""barang"", ""worth"", ""it"", ""ribu"", ""layak"", ""no"", ""laris""]",3
"[""sekian"", ""kali"", ""beli"", ""mantap""]",3
"[""suka"", ""bardi"", ""bantu"", ""mati"", ""alat"", ""pas"", ""jam"", ""nya"", ""tidur"", ""hidup"", ""pagi"", ""rumah"", ""pakai"", ""alat"", ""bardi"", ""cctv"", ""akses"", ""nya"", ""mudah"", ""rumah"", ""keren""]",3
"[""barang"", ""bagus"", ""sesuai"", ""deskripsi"", ""batu"", ""filter"", ""penuh"", ""mudah"", ""pasang"", ""moga"", ""awet"", ""kirim"", ""cepat"", ""seller"", ""recomended""]",3
"[""mantap""]",3
"[""kirim"", ""cepat"", ""packingan"", ""double"", ""barang"", ""mantap"", ""langsung"", ""coba"", ""maknyus"", ""top""]",3
"[""mantap"", ""juragan"", ""produk"", ""original"", ""barang"", ""sesuai"", ""deskripsi"", ""produk"", ""fungsi""]",3
"[""repeat"", ""order""]",3
"[""bagusssss""]",3
"[""serbaguna"", ""tajam"", ""barang"", ""sesuai"", ""deskripsi"", ""recommended"", ""seller""]",3
"[""barang"", ""darat"", ""produk"", ""original"", ""sesuai"", ""deskripsi"", ""kemas"", ""rapi"", ""seller"", ""ramah"", ""fast"", ""respon"", ""kirim"", ""cepat"", ""pokok"", ""nya"", ""recomended"", ""terima"", ""kasih"", ""tokopedia"", ""terima"", ""kasih"", ""admin""]",3
"[""mantap"", ""hubung"", ""siri""]",3
"[""order"", ""kali"", ""puas"", ""unit"", ""bor"", ""nya"", ""mantap"", ""seller"", ""ramah"", ""gerak"", ""cepat"", ""kurir"", ""cepat"", ""next"", ""order""]",3
